"_id","location_id","location","lng","lat","centreline_type","centreline_id","px","latest_count_date"
206,4135,"BATHURST ST AT DAVENPORT RD (PX 384)",-79.4157860019466,43.6767299995446,2,13462422,384,"2018-04-25"
207,4136,"BATHURST ST AT RICHMOND ST W",-79.4037368929128,43.6464560374275,2,13467372,298,"2022-11-16"
208,4137,"BATHURST ST AT QUEENS QUAY (PX 1593)",-79.3983650045536,43.6356739959498,2,13468663,1593,"2014-04-22"
209,4138,"BATHURST ST AT LAKE SHORE BLVD W (PX 216)",-79.3996490015435,43.6364840035827,2,13468584,216,"2021-09-28"
210,4139,"BATHURST ST AT KING ST W",-79.4027055347119,43.6439263107158,2,13467722,201,"2023-02-07"
211,4140,"ADELAIDE ST W AT BATHURST ST",-79.4032337335071,43.6451920095979,2,13467569,1883,"2021-03-09"
212,4141,"BATHURST ST AT CARR ST & ROBINSON ST (PX 1808)",-79.4046489955711,43.6488310018909,2,13466991,1808,"2015-04-02"
213,4142,"BATHURST ST AT DUPONT ST (PX 305)",-79.4143909954901,43.6731500016819,2,13463030,305,"2022-12-17"
214,4143,"BATHURST ST AT ST CLAIR AVE (PX 480)",-79.4183009950728,43.683166999191,2,13461271,480,"2018-03-20"
215,4144,"AVA RD AT BATHURST ST (PX 505)",-79.4243409979221,43.6979450039679,2,13458543,505,"2015-04-01"
216,4145,"BATHURST ST AT EGLINTON AVE (PX 100)",-79.4255610025978,43.7009920012768,2,13458084,100,"2015-04-11"
217,4146,"BATHURST ST AT CARIBOU RD & DELL PARK AVE",-79.4294135601672,43.7176295352713,2,13455397,2133,"2023-02-14"
218,4147,"BATHURST ST AT LAWRENCE AVE (PX 423)",-79.429816002816,43.7192580018085,2,13455135,423,"2020-02-29"
219,4148,"# 4600 BATHURST ST AT YMHA 335M S OF ELLERSLIE (PX 673)",-79.4401710060418,43.7624440030504,1,30007983,673,"2022-05-19"
220,4149,"BATHURST ST AT COCKSFIELD AVE",-79.4387911446041,43.7567907601564,2,13449410,NA,"2022-05-19"
221,4150,"BATHURST ST AT FINCH AVE W (PX 675)",-79.4430079979862,43.773858996676,2,13446970,675,"2022-05-19"
222,4151,"EGLINTON AVE E AT MARKHAM RD (PX 463)",-79.21891300097,43.7431820018926,2,13450997,463,"2020-09-26"
223,4152,"NINTH LINE AT STEELES AVE E",-79.2258715338961,43.8425295573358,2,14228258,1979,"2022-12-10"
224,4153,"LAWRENCE AVE E AT MARKHAM RD",-79.2253243455431,43.7598226553724,2,13448547,420,"2014-04-12"
225,4154,"MARKHAM RD AT PROGRESS AVE & PROGRESS CRT (PX 878)",-79.2338900025899,43.7817459980458,2,13445553,878,"2022-02-26"
226,4155,"MARKHAM RD AT SHEPPARD AVE E",-79.2387529832705,43.7938698170777,2,13444062,701,"2019-12-05"
227,4156,"FINCH AVE E AT MARKHAM RD",-79.2430763847675,43.8129710915311,2,13442251,1257,"2022-04-19"
228,4157,"MARKHAM RD AT NASHDENE RD (PX 1620)",-79.2461869972857,43.8202380008992,2,13441912,1620,"2012-02-22"
229,4158,"MARKHAM RD AT STEELES AVE E",-79.2511919095923,43.8366139080114,2,13441620,1583,"2022-12-10"
230,4159,"KING ST W AT PORTLAND ST",-79.4000678121998,43.6444613721335,2,13467654,1225,"2022-11-16"
231,4160,"AUGUSTA AVE AT QUEEN ST W",-79.3996766878098,43.6480675533196,2,13467096,552,"2022-11-16"
232,4161,"LAKE SHORE BLVD W AT LOWER SPADINA AVE (PX 215)",-79.3922415927836,43.6384933184739,2,13468377,215,"2012-10-06"
233,4162,"FRONT ST AT SPADINA AVE (PX 272)",-79.393928003032,43.6427380003057,2,13467856,272,"2022-02-26"
234,4163,"ADELAIDE ST AT SPADINA AVE (PX 274)",-79.3955699992994,43.6467399997327,2,13467308,274,"2019-04-09"
235,4164,"CAMDEN ST AT SPADINA AVE",-79.3958297445557,43.6473978044961,2,13467197,NA,"1998-03-04"
236,4165,"RICHMOND ST AT SPADINA AVE (PX 275)",-79.3959690008641,43.6478069983399,2,13467124,275,"2016-09-17"
237,4166,"SPADINA AVE AT SULLIVAN ST (PX 1335)",-79.3972390021374,43.6509019962358,2,13466618,1335,"2012-08-28"
238,4167,"DUNDAS ST W AT SPADINA AVE",-79.3980499953805,43.6529443204305,2,13466288,277,"2022-07-02"
239,4168,"SPADINA AVE AT ST ANDREWS ST (PX 1146)",-79.3986440027187,43.6544029962107,2,13466069,1146,"2023-05-10"
240,4169,"NASSAU ST AT SPADINA AVE (PX 278)",-79.3992310023226,43.6558509957541,2,13465836,278,"2023-05-10"
241,4170,"COLLEGE ST AT SPADINA AVE (PX 279)",-79.40004800215,43.6579480015013,2,13465489,279,"2022-07-02"
242,4171,"RUSSELL ST AT SPADINA CRES (EAST LEG)",-79.3999201234389,43.6598020141212,2,13465201,2117,"2006-05-11"
243,4172,"SPADINA AVE AT WILLCOCKS ST (PX 1761)",-79.4014100005626,43.6613019966444,2,13464960,1761,"2010-01-11"
244,4173,"HARBORD ST AT SPADINA AVE (PX 280)",-79.4021090034347,43.663051999186,2,13464674,280,"2022-07-02"
245,4174,"SPADINA AVE AT SUSSEX AVE (PX 1760)",-79.4027399984052,43.6646560003837,2,13464417,1760,"2011-11-15"
246,4175,"BLOOR ST W AT SPADINA AVE & SPADINA RD",-79.4038707379121,43.6666572878663,2,13464094,281,"2022-07-02"
247,4176,"LOWER SPADINA AVE AT QUEENS QUAY (PX 2410)",-79.391888999842,43.637653003792,2,13468466,2410,"2019-07-29"
248,4177,"KING ST W AT SPADINA AVE",-79.3950468383458,43.6454705168524,2,13467505,273,"2022-07-02"
249,4178,"DAVENPORT RD AT SPADINA RD",-79.4081308911146,43.6774165570565,2,13462293,1023,"2021-03-10"
250,4179,"QUEEN ST W AT SPADINA AVE",-79.3963816157237,43.6487655232684,2,13466982,276,"2022-07-02"
251,4180,"DUPONT ST AT SPADINA RD (PX 840)",-79.4071219955227,43.674856999541,2,13462730,840,"2022-12-17"
252,4181,"EMMETT AVE AT YORK HUMBER HS",-79.504183601074,43.6883493574225,1,8374,NA,"1998-10-19"
253,4182,"HARBORD ST AT HURON ST (PX 1145)",-79.4000870029042,43.6634980034511,2,13464619,1145,"2009-12-01"
254,4184,"BLUE JAYS WAY AT WELLINGTON ST (PX 1682)",-79.3917939962738,43.6447479957399,2,13467601,1682,"2018-06-20"
255,4185,"BLUE JAYS WAY AT FRONT ST W (PX 1580)",-79.391285005068,43.6434209988582,2,13467763,1580,"2022-02-26"
256,4186,"TAPSCOTT RD AT WASHBURN WAY & MALVERN TOWN CENTRE (PX 1708)",-79.2242289988277,43.8044929961069,2,13442903,1708,"2022-02-22"
257,4187,"JOHN ST AT KING ST W",-79.3897735140179,43.6466034886711,2,13467321,1320,"2017-05-17"
258,4188,"KING ST W AT SIMCOE ST",-79.3861105800153,43.647395087745,2,13467173,199,"2017-05-17"
259,4189,"AVENUE RD AT BLOOR ST W & QUEENS PARK",-79.3941414134356,43.6687202679382,2,13463747,86,"2022-10-12"
260,4190,"AVENUE RD AT ROXBOROUGH ST W",-79.3974235586769,43.6766912694255,2,13462384,NA,"2022-10-12"
261,4191,"AVENUE RD AT MACPHERSON AVE (NORTH INTERSECTION)",-79.3979969613295,43.6781641370938,2,13462111,NA,"2017-06-22"
262,4192,"AVENUE RD AT ST CLAIR AVE W (PX 112)",-79.4014949949487,43.6866400031138,2,13460576,112,"2022-02-17"
263,4193,"AVENUE RD AT HEATH ST W (PX 603)",-79.4023379941579,43.6887209992919,2,13460197,603,"2016-04-13"
264,4194,"AVENUE RD AT LYTTON BLVD (PX 1769)",-79.4118860038116,43.7139749997728,2,13455941,1769,"2022-04-05"
265,4196,"AVENUE RD AT WILSON AVE",-79.4216471184144,43.7398717258062,2,13452017,123,"2022-04-23"
266,4197,"QUEENS PARK CRES AT QUEENS PARK RD (PX 227)",-79.392978316603,43.6659682513284,1,6341291,227,"2019-01-26"
267,4198,"ADELAIDE ST AT UNIVERSITY AVE (PX 78)",-79.3855560013834,43.648869002318,2,13466931,78,"2019-04-09"
268,4199,"ARMOURY ST AT UNIVERSITY AVE (PX 166)",-79.3875819973083,43.653106998411,2,13466234,166,"2016-11-10"
269,4200,"DUNDAS ST W AT UNIVERSITY AVE (PX 81)",-79.3883140021518,43.6547899971341,2,13465980,81,"2022-03-05"
270,4201,"GERRARD ST AT UNIVERSITY AVE (PX 1608)",-79.3894889938849,43.6575289991005,2,13465527,1608,"2019-01-26"
271,4202,"FRONT ST W AT UNIVERSITY AVE & YORK ST (PX 75)",-79.3824709945498,43.6452919970234,2,13467506,75,"2022-02-26"
272,4203,"BEECROFT RD AT ELMHURST AVE (PX 1783)",-79.4138189982251,43.762634000369,2,13448543,1783,"2013-05-02"
273,4204,"BREMNER BLVD AT YORK ST (PX 1755)",-79.3814749973358,43.6429119965406,2,13975054,1755,"2021-12-15"
274,4205,"KING ST W AT YORK ST",-79.3835785805373,43.6479243827834,2,13467083,72,"2016-11-10"
275,4206,"ELIZABETH ST AT GERRARD ST (PX 1358)",-79.3864150051833,43.6581730029893,2,13465422,1358,"2017-01-18"
276,4207,"BAY ST AT HARBOUR SQ & QUEENS QUAY (PX 2416)",-79.3768409985475,43.6411520012208,2,13468022,2416,"2017-07-19"
277,4208,"BAY ST AT FRONT ST W (PX 59)",-79.3791339961899,43.6459869966748,2,13467389,59,"2022-02-26"
278,4209,"BAY ST AT KING ST W",-79.3802787863141,43.6486506611264,2,13466960,61,"2023-06-29"
279,4210,"BAY ST AT ELM ST (PX 913)",-79.3844149971193,43.6573070037759,2,13465545,913,"2019-02-02"
280,4211,"BAY ST AT GROSVENOR ST (PX 193)",-79.3863830008235,43.6624689979815,2,13464728,193,"2018-12-18"
281,4212,"BAY ST AT YORKVILLE AVE (PX 895)",-79.3901989976741,43.6713559999187,2,13463253,895,"2019-02-02"
282,4213,"LAWRENCE AVE E AT PHARMACY AVE",-79.304645568348,43.7432425165843,2,13451212,408,"2018-02-06"
283,4214,"BIRCHMOUNT RD AT LAWRENCE AVE E",-79.2848367471145,43.7475186936741,2,13450484,410,"2016-12-10"
284,4215,"LAWRENCE AVE E AT CEDARBRAE MALL W TCS 245M E OF GREENBRAE",-79.2291988688601,43.7589945281014,1,11485087,1006,"2010-10-06"
285,4216,"LAWRENCE AVE E AT SCARBOROUGH GOLF CLUB RD",-79.2158381225919,43.7618520399872,2,13448254,397,"2023-06-27"
286,4217,"GREENBRAE CRCT AT GREENCEDAR CRCT & LAWRENCE AVE (PX 419)",-79.2330769989999,43.7581840043566,2,13448786,419,"2011-03-30"
287,4218,"BRIDGEPORT DR AT CHARLOTTETOWN BLVD & LAWRENCE AVE E",-79.1408215011165,43.7786459596684,2,13445741,1827,"2022-04-19"
288,4219,"BLACKSTONE ST AT DUCKWORTH ST & LAWRENCE AVE (PX 2000)",-79.5000519998911,43.7036139995688,2,13457834,2000,"2020-03-10"
289,4220,"CROW TRL AT NEILSON RD (PX 1728)",-79.2257449965017,43.8122189998248,2,13442276,1728,"2018-01-25"
290,4221,"LIVONIA PL AT NEILSON RD & PURPLEDUSK TRL (PX 1778)",-79.206292004696,43.7855409986652,2,13445040,1778,"2018-01-31"
291,4222,"HIGHWAY 401 S TCS AT LORD SEATON RD & YONGE ST (PX 1259)",-79.4081850057908,43.7526879957776,2,13449973,1259,"2017-05-27"
292,4223,"WILLIAM CARSON CRES AT YONGE ST (PX 508)",-79.4074499974863,43.7473020010599,2,13450770,508,"2010-04-12"
293,4224,"QUEENS QUAY AT YONGE ST (PX 1588)",-79.3747090057284,43.6419279972682,2,13467923,1588,"2009-04-22"
294,4225,"YONGE ST AT AYLMER AVE & BELMONT ST",-79.3889871333684,43.675588827225,2,13462557,42,"2023-06-21"
295,4226,"HEATH ST W AT YONGE ST",-79.3949336648847,43.6901811050783,2,13459913,1291,"2023-06-21"
296,4227,"EGLINTON AVE AT YONGE ST (PX 49)",-79.3983660053511,43.7067309998852,2,13457078,49,"2014-05-03"
297,4228,"LAWRENCE AVE AT YONGE ST (PX 55)",-79.4021949941736,43.7251010003066,2,13454250,55,"2022-02-02"
298,4229,"POYNTZ AVE AT YONGE ST (PX 945)",-79.4105590035613,43.7599470002509,2,13448917,945,"2015-12-02"
299,4230,"SHEPPARD AVE AT YONGE ST (PX 125)",-79.4109369995849,43.7615080021222,2,13448689,125,"2019-11-26"
300,4231,"ELMHURST AVE AT GREENFIELD AVE & YONGE ST (PX 1100)",-79.4113779967333,43.7632620005318,2,13448470,1100,"2016-05-18"
301,4232,"ELMWOOD AVE AT NORTH YORK BLVD & YONGE ST (PX 1099)",-79.4122469987925,43.7666869988071,2,14067768,1099,"2012-07-04"
302,4233,"BISHOP AVE AT HENDON AVE & YONGE ST (PX 1151)",-79.4160010015757,43.7816370012459,2,13445900,1151,"2017-03-25"
303,4234,"# 5765 YONGE ST AT YONGE ST",-79.416335,43.782965,1,3563885,NA,"1998-03-30"
304,4235,"# 5785 YONGE ST AT YONGE ST",-79.4166011773158,43.784014709263,1,14661307,NA,"1998-03-31"
305,4236,"STEELES AVE AT YONGE ST",-79.420060868408,43.7980294054522,2,13443870,131,"2023-02-08"
306,4237,"DIXON RD AT RAMP HIGHWAY 401 E/B",-79.5677282344638,43.6922246354221,2,13459955,794,"2016-12-13"
307,4238,"DIXON RD AT HIGHWAY 427 N/B OFF RAMP (PX 1250)",-79.5994189958282,43.686558002076,2,13461072,1250,"2016-12-05"
308,4239,"ATTWELL DR AT DIXON RD & SKYWAY AVE (PX 953)",-79.5868230050745,43.6879480009482,2,13460801,953,"2016-11-29"
309,4240,"LAKE SHORE BLVD AT LOWER JARVIS ST (PX 210)",-79.3698550005375,43.6456310039051,2,13467437,210,"2022-12-03"
310,4241,"FRONT ST E AT LOWER JARVIS ST & JARVIS ST",-79.371464987273,43.6494501962319,2,13466793,2,"2022-12-03"
311,4242,"JARVIS ST AT KING ST E (PX 3)",-79.3719129962965,43.6504630011365,2,13466630,3,"2022-12-03"
312,4243,"CHARLES ST E AT JARVIS ST & MOUNT PLEASANT RD (PX 13)",-79.3799049943774,43.6699730000565,2,13463463,13,"2022-12-10"
313,4244,"MOUNT PLEASANT RD AT ROXBOROUGH ST E",-79.3813162776506,43.6795640052323,2,13461821,NA,"1998-01-07"
314,4245,"MOUNT PLEASANT RD AT SOUDAN AVE (PX 1009)",-79.3892919949504,43.7060840034044,2,13457151,1009,"2021-03-10"
315,4246,"BLYTHWOOD RD AT MOUNT PLEASANT RD (PX 140)",-79.3941559976145,43.7178899959747,2,13455270,140,"2022-03-22"
316,4247,"FRONT ST E AT LOWER SHERBOURNE ST & SHERBOURNE ST (PX 253)",-79.3678919991888,43.6503940022713,2,13466633,253,"2022-03-24"
317,4248,"LOWER SHERBOURNE ST AT THE ESPLANADE (PX 1441)",-79.36730099862,43.6490460030166,2,13466844,1441,"2022-06-15"
318,4249,"ISABELLA ST AT SHERBOURNE ST (PX 1391)",-79.3757899946474,43.6696559956365,2,13463512,1391,"2012-08-29"
319,4250,"HOWARD ST AT SHERBOURNE ST (PX 1458)",-79.3764490036737,43.6712719982172,2,13463233,1458,"2020-02-11"
320,4251,"ELLESMERE RD AT MONDEO DR",-79.2877178807147,43.7642598617184,2,13974857,1607,"2022-12-17"
321,4252,"ELLESMERE RD AT DUNDALK DR & WYE VALLEY RD",-79.2838373596628,43.7651682783491,2,13447955,2066,"2022-12-17"
322,4253,"ELLESMERE RD AT MIDLAND AVE",-79.2711104383094,43.7679249528153,2,13447496,697,"2023-05-10"
323,4254,"BELLAMY RD N AT ELLESMERE RD",-79.2417598100995,43.7743349378842,2,13446514,700,"2022-12-17"
324,4255,"ELLESMERE RD AT MORRISH RD",-79.1734010037595,43.7901109744444,2,13444398,1614,"2022-12-17"
325,4256,"ONTARIO ST AT WELLESLEY ST E (PX 1575)",-79.3722080059897,43.667634002886,2,13463868,1575,"2022-04-07"
326,4257,"FRONT ST E AT PARLIAMENT ST (PX 244)",-79.3627399965426,43.6515680014606,2,13466427,244,"2022-03-24"
327,4258,"PARLIAMENT ST AT QUEEN ST E",-79.3644625518824,43.6556157337935,2,13465795,246,"2022-03-24"
328,4259,"CARLTON ST AT PARLIAMENT ST (PX 250)",-79.3679809972324,43.6642849960948,2,13464403,250,"2017-01-21"
329,4260,"PARLIAMENT ST AT WINCHESTER ST",-79.368606406537,43.6658617967542,2,13464154,922,"2023-07-25"
330,4261,"PROGRESS AVE AT RAMP HIGHWAY 401 E/B & SCAR TOWN CENTRE (PX 1526)",-79.2591729963176,43.7784439993296,2,13446018,1526,"2022-02-23"
331,4262,"CORPORATE DR AT PROGRESS AVE & SCARBOROUGH TOWN CENTRE (PX 1385)",-79.2554450059152,43.7784849955906,2,13446002,1385,"2022-02-23"
332,4263,"CIVIC CENTRE CRT AT THE WEST MALL (PX 1525)",-79.5660010008574,43.6422479959746,2,13468202,1525,"2020-11-04"
333,4264,"LANSCO RD AT WILLIAM KITCHEN RD",-79.2805730071301,43.7726195422053,1,20110483,2053,"1998-12-08"
334,4265,"MONTANA AVE AT WILSON AVE",-79.5020162979821,43.7221959269966,2,13454832,NA,"2006-11-01"
335,4267,"CHAMPLAIN BLVD AT WILSON AVE",-79.4445746983781,43.7351526419364,2,13452812,2598,"2017-03-20"
336,4268,"BEVERLY HILLS DR AT WILSON AVE (PX 2238)",-79.5168459975735,43.7190959960114,2,13455348,2238,"2022-12-17"
337,4269,"JETHRO RD AT WILSON AVE (PX 1371)",-79.5184290048461,43.7187610041526,2,13455405,1371,"2022-12-17"
338,4270,"OLD YONGE ST AT YORK MILLS RD",-79.3996408385419,43.7447996277333,2,13451174,NA,"2009-12-16"
339,4271,"HARRISON RD AT YORK MILLS RD",-79.3787570898388,43.7497440800436,2,13450372,1297,"2022-12-17"
340,4272,"YORK MILLS RD AT SILVERDALE CRES & VALENTINE DR",-79.3413608727634,43.7570535951887,2,13449192,978,"2022-12-17"
341,4274,"BAYVIEW AVE AT ROSEDALE VALLEY RD (PX 282)",-79.3601523943113,43.670197700066,2,13463374,282,"2022-03-24"
342,4275,"BAYVIEW AVE AT SUTHERLAND DR",-79.3725037785834,43.6987309822295,2,13458292,NA,"2022-10-18"
343,4276,"BAYVIEW AVE AT MILLWOOD RD (PX 171)",-79.3746150032191,43.7042689964237,2,13457422,171,"2021-10-06"
344,4277,"# 1929 BAYVIEW AVE AT BAYVIEW AVE",-79.378335,43.717905,1,30057014,NA,"2019-12-19"
345,4278,"BAYVIEW AVE AT BLYTHWOOD RD & WELLNESS WAY (PX 200)",-79.3789389950521,43.7209750042435,2,13454763,200,"2022-02-24"
346,4279,"KEELE ST AT WHITBURN CRES (PX 1255)",-79.484514557007,43.7369483448489,2,13452617,1255,"2022-01-27"
347,4280,"# 2365 BAYVIEW AVE AT CRESCENT SCHOOL (PX 1766)",-79.3812399946962,43.7330399968726,1,443573,189,"2011-05-19"
348,4281,"BAYVIEW AVE AT YORK MILLS RD",-79.3841557780935,43.7480593610023,2,13450611,644,"2022-12-17"
349,4282,"BAYVIEW AVE AT SHEPPARD AVE (PX 648)",-79.3880560011968,43.766588995603,2,13447964,648,"2019-06-13"
350,4283,"BAYVIEW AVE AT RUDDINGTON DR (PX 653)",-79.3927449965124,43.7880230034471,2,13445078,653,"2009-03-30"
351,4284,"BAYVIEW AVE AT CUMMER AVE (PX 651)",-79.3935960040456,43.7922969999153,2,13444532,651,"2023-05-16"
352,4285,"BAYVIEW AVE AT STEELES AVE E",-79.396318777519,43.8032584832404,2,13443242,652,"2023-01-31"
353,4286,"BROWNS LINE AT LAKE SHORE BLVD (PX 242)",-79.5428339959882,43.5922950040153,2,13470690,242,"2021-12-14"
354,4287,"MORNINGSIDE AVE AT TEFFT RD (PX 1739)",-79.1877780038679,43.7727009969719,2,13446607,1739,"2016-03-02"
355,4288,"ELLESMERE RD AT MORNINGSIDE AVE",-79.1933423090675,43.7853443362569,2,13445039,719,"2022-12-17"
356,4289,"MORNINGSIDE AVE AT OLD FINCH AVE & FINCH AVE (PX 1787)",-79.2150760056783,43.8187680018925,2,13441963,1787,"2016-03-02"
357,4290,"MANHATTAN DR AT WARDEN AVE (PX 914)",-79.297389997306,43.7519600012273,2,13449852,914,"2022-02-16"
358,4291,"CAMBRIDGE AVE AT PRETORIA AVE",-79.3596730293548,43.6785615011377,2,13461946,NA,"2002-08-13"
359,4292,"BROADVIEW AVE AT DANFORTH AVE (PX 294)",-79.3588719975307,43.6762019988253,2,13462375,294,"2022-06-25"
360,4293,"BROADVIEW AVE AT HILLSIDE DR",-79.3562974638624,43.6859791662304,2,13460586,1812,"2022-10-19"
361,4294,"MCLEVIN AVE AT SEWELLS RD (PX 1700)",-79.2139319970689,43.8105479978716,2,13442384,1700,"2022-02-26"
362,4295,"HIGHWAY 401 AT MARTIN GROVE RD",-79.569605,43.691075,1,908944,NA,"1998-04-15"
363,4296,"MARTIN GROVE RD AT NOTTINGHILL GT & WINTERTON DR (PX 1785)",-79.5622470030458,43.6724219970166,2,13463462,1785,"2021-10-28"
364,4297,"MARTIN GROVE RD AT REDGRAVE AVE & THE WESTWAY (PX 787)",-79.5671629987155,43.683336003284,2,13461594,787,"2016-05-07"
365,4298,"MARTIN GROVE RD AT SILVERSTONE DR (PX 1519)",-79.5985979941832,43.7509009992157,2,13450610,1519,"2016-02-29"
366,4299,"CONSUMERS RD AT PARKWAY PL & 90M S OF YORKLAND (PX 1280)",-79.3308999987993,43.7705099977291,2,30096273,1280,"2018-06-14"
367,4300,"BOOTH AVE AT LANEWAY N OF LAKE SHORE BLVD",-79.3415970265086,43.6554705969521,2,14037370,NA,"1998-01-29"
368,4301,"LN N OF LAKE SHORE BLVD AT LOGAN AVE",-79.3403183175689,43.655277341166,2,14037330,NA,"2002-02-04"
369,4302,"CARLAW AVE AT LANEWAY 75M N OF LAKE SHORE BLVD E",-79.3378994967678,43.6558104173529,2,14037395,NA,"2017-07-10"
370,4303,"LAIRD DR AT VANDERHOOF AVE",-79.3640726334774,43.7118031059411,2,13456193,NA,"2019-03-20"
371,4304,"DANFORTH AVE AT PAPE AVE (PX 345)",-79.3448420042793,43.6789510012098,2,13461839,345,"2022-06-25"
372,4305,"GATEFORTH DR AT SHEPPARD AVE E",-79.2303218265812,43.7955947338748,2,13443821,1789,"2012-04-16"
373,4306,"GRAND MARSHALL DR AT SHEPPARD AVE E & WATER TOWER GATE",-79.1948801891003,43.8030776145856,2,13442992,1786,"2023-04-01"
374,4307,"SHEPPARD AVE E AT VANDORF ST",-79.1557059362531,43.8030822419913,2,13442935,NA,"2013-10-07"
375,4308,"NEILSON RD AT SHEPPARD AVE E",-79.2176658636869,43.7981223981034,2,13443509,1222,"2023-04-01"
376,4309,"DEAN PARK RD AT ROUGE RIVER DR & SHEPPARD AVE E",-79.1803937398163,43.8062880260528,2,13442679,1989,"2023-04-01"
377,4310,"SHEPPARD AVE E AT BRIAN DR & CONSUMERS RD (PX 906)",-79.331235997518,43.7750990007443,2,13446581,906,"2019-11-26"
378,4311,"SHAUGHNESSY BLVD AT SHEPPARD AVE E (PX 745)",-79.3533229963672,43.7737289975791,2,13446814,745,"2020-10-27"
379,4312,"ARROW RD AT SHEPPARD AVE (PX 861)",-79.5293270061268,43.7356960003888,2,13452894,861,"2014-03-01"
380,4313,"# 2020 SHEPPARD AVE AT SHEPPARD AVE",-79.513221023395,43.7393893286881,2,13452283,533,"1998-11-19"
381,4314,"BRENTWOOD AVE AT EASTON RD & SHEPPARD AVE (PX 1662)",-79.4257369938393,43.7582180028749,2,13449194,1662,"2007-06-20"
382,4315,"DONLANDS AVE AT SAMMON AVE (PX 659)",-79.3395269946075,43.6858419965568,2,13460561,659,"2022-02-26"
383,4316,"COSBURN AVE AT DONLANDS AVE (PX 668)",-79.3416900010339,43.6911719996209,2,13459601,668,"2022-02-26"
384,4317,"ALBION RD AT KIPLING AVE (PX 734)",-79.580402002839,43.7397239969432,2,13452362,734,"2022-02-12"
385,4318,"KIPLING AVE AT RACINE RD",-79.5687059613031,43.715887920868,2,13455971,NA,"2006-02-21"
386,4319,"KIPLING AVE AT TORLAKE CRES (PX 946)",-79.5225520042066,43.6115419984935,2,13470148,946,"2022-02-08"
387,4320,"KIPLING AVE AT THE QUEENSWAY (PX 568)",-79.5267410052857,43.6209179956827,2,13469800,568,"2022-02-12"
388,4321,"KIPLING AVE AT OLIVEWOOD RD (PX 1323)",-79.5327399982724,43.6355269973931,2,13468871,1323,"2022-02-08"
389,4322,"BLOOR ST AT KIPLING AVE (PX 1321)",-79.5353600022409,43.641794003761,2,13468211,1321,"2022-02-09"
390,4323,"KIPLING AVE AT RATHBURN RD (PX 727)",-79.5432250015683,43.6598580030827,2,13465491,727,"2022-02-12"
391,4324,"KIPLING AVE AT PRINCESS MARGARET BLVD (PX 728)",-79.5477500014642,43.6700810024796,2,13463854,728,"2022-02-09"
392,4325,"KIPLING AVE AT WIDDICOMBE HILL BLVD (PX 1359)",-79.5517119968769,43.6789370037179,2,13462349,1359,"2022-02-09"
393,4326,"KIPLING AVE AT THE WESTWAY (PX 730)",-79.5547030027643,43.685624998557,2,13461140,730,"2022-02-12"
394,4327,"KIPLING AVE AT STEVENSON RD",-79.582711625065,43.7444973049469,2,13451617,NA,"2015-05-15"
395,4328,"LESLIE ST AT MOSLEY ST",-79.3290593514246,43.660553266675,2,13464921,NA,"2013-05-21"
396,4329,"COLDWATER RD AT FARMSTEAD RD & LESLIE ST (PX 2112)",-79.3604079964925,43.7548470038053,2,13449536,2112,"2018-10-25"
397,4331,"HIGHWAY 401 S TCS AT LESLIE ST & LESMILL RD (PX 754)",-79.3619190010597,43.7637430030248,2,13448296,754,"2020-02-13"
398,4332,"LESLIE ST AT TANGLE BRIARWAY & VAN HORNE AVE (PX 1012)",-79.3665609973673,43.7837389974743,2,13445549,1012,"2021-12-14"
399,4333,"CASTLEBURY CR AT CLANSMAN BLVD & LESLIE ST (PX 1050)",-79.3695200056436,43.7964909975643,2,13443979,1050,"2009-12-17"
400,4334,"HIGHWAY 401 E/B OFF/ON RAMP AT MEADOWVALE RD (PX 1695)",-79.1657470011824,43.7983180005643,2,13502488,1695,"2022-02-15"
401,4335,"MEADOWVALE RD AT SHEPPARD AVE E",-79.1708114233792,43.808376222677,2,13442521,1220,"2023-04-01"
402,4336,"MEADOWVALE RD AT ZOO RD & NORTH ACCESS (PX 1798)",-79.1774550018825,43.8229069988491,2,13441775,1798,"2022-02-15"
403,4337,"DON MILLS RD AT OCONNOR DR",-79.3396489715873,43.6955742158172,2,13458761,444,"2016-04-20"
404,4339,"DON MILLS RD AT EGLINTON AVE E",-79.3388738773367,43.7205008067867,2,13454752,454,"2013-05-15"
405,4340,"CHIPPING RD AT DON MILLS RD",-79.3454453550639,43.744735602096,2,13451065,1045,"2023-02-28"
